0029073220141122,,29,732
Arizona Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
15:00,1,01:16,ARIZ 20,3,9,Punt
12:21,1,05:17,ARIZ 15,14,64,Missed FG
05:32,1,02:09,ARIZ 14,7,86,Touchdown
01:46,1,01:55,ARIZ 20,6,13,Punt
12:50,2,02:11,ARIZ 11,5,34,Punt
08:25,2,01:19,ARIZ 20,5,13,Punt
05:39,2,01:27,ARIZ 27,4,73,Touchdown
00:07,2,00:07,ARIZ 35,1,-2,End of Half
11:15,3,02:33,ARIZ 16,7,77,Fumble
05:14,3,02:15,ARIZ 25,6,7,Punt
14:08,4,02:18,ARIZ 5,5,95,Touchdown
10:46,4,00:06,UTAH 19,1,19,Touchdown
08:02,4,02:25,ARIZ 35,3,2,Punt
03:16,4,02:14,ARIZ 48,3,0,Punt
Utah Drive Summaries
START,QTR,POSS.,YARD,PLAYS,YARDS,RESULT
13:44,1,01:23,UTAH 31,3,9,Punt
07:04,1,01:32,UTAH 22,3,5,Punt
03:23,1,01:37,UTAH 45,3,3,Punt
14:51,2,02:01,UTAH 23,3,3,Punt
10:39,2,02:14,UTAH 20,5,57,Interception
07:06,2,01:27,UTAH 20,3,8,Punt
04:12,2,02:55,UTAH 20,7,19,Fumble
01:17,2,01:10,UTAH 25,8,75,Touchdown
15:00,3,03:45,UTAH 25,10,15,Punt
08:42,3,03:28,UTAH 14,8,76,Field Goal
02:59,3,03:51,UTAH 13,9,52,Punt
11:50,4,01:04,UTAH 25,3,6,Interception
10:40,4,00:42,UTAH 25,5,11,Interception
09:58,4,01:56,UTAH 25,3,6,Punt
05:37,4,02:21,UTAH 1,4,22,Punt
01:02,4,01:02,UTAH 11,2,26,End of Game
